,best
adjunct_island,0.596
adv_order,0.668
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.518
center_embedding_double_1,0.403
center_embedding_double_2,0.907
center_embedding_single_1,0.35
center_embedding_single_2,0.939
complex_np_island,0.468
coordinate_structure_constrain_object_extraction,0.274
determiner_noun_agreement_1,0.463
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.525
determiner_noun_agreement_adj_2,0.602
ellipsis,0.224
green_ideas,0.536
intransitive,0.491
left_branch_island_simple_question,0.207
matrix_question_npi_licensor_present,0.194
npi_present,0.435
only_npi_licensor_present,0.027
only_npi_scope,0.256
pp_order,0.555
principle_A_c_command,0.51
principle_A_domain_1,0.995
principle_A_domain_2,0.493
principle_A_domain_3,0.489
recursion_intensifier_adj_long,0.921
recursion_intensifier_adj_medium,0.996
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.058
recursion_intensifier_adv_medium,0.002
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.725
recursion_poss_ditransitive_medium,0.686
recursion_poss_ditransitive_short,0.571
recursion_poss_transitive_long,0.585
recursion_poss_transitive_medium,0.697
recursion_poss_transitive_short,0.734
recursion_pp_is_long,0.984
recursion_pp_is_medium,0.979
recursion_pp_is_short,0.442
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.999
sentential_negation_npi_licensor_present,0.987
sentential_negation_npi_scope,0.198
subj_aux_agreement_question_vary_aux,0.425
subj_aux_agreement_question_vary_subj,0.487
subj_aux_vary_subj,0.533
subj_aux_vary_verb,0.445
subj_aux_vary_verb_pp,0.513
subj_aux_vary_verb_rc,0.506
subj_verb_vary_verb,0.393
svo_vos,0.474
swapped_ditransitive_1,0.867
swapped_ditransitive_2,0.776
transitive,0.711
wh_island,0.997
wh_questions_object_gap,0.337
wh_questions_object_gap_long_distance,0.317
wh_questions_subject_gap,0.554
wh_questions_subject_gap_long_distance,0.62
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.08
wh_vs_that_with_gap_long_distance,0.072
